date,risk_score,risk_band,alert
2014-11-26,6.365751e-06,LOW,False
2014-11-27,6.6572343e-06,LOW,False
2014-11-28,6.6928314e-06,LOW,False
2014-11-29,7.0320684e-06,LOW,False
2014-11-30,7.6841625e-06,LOW,False
2014-12-01,8.151019e-06,LOW,False
2014-12-02,7.735167e-06,LOW,False
2014-12-03,7.6206716e-06,LOW,False
2014-12-04,7.2273338e-06,LOW,False
2014-12-05,6.8513177e-06,LOW,False
2014-12-06,6.463524e-06,LOW,False
2014-12-07,6.501718e-06,LOW,False
2014-12-08,6.391812e-06,LOW,False
2014-12-09,6.1839132e-06,LOW,False
2014-12-10,5.8666283e-06,LOW,False
2014-12-11,5.6204444e-06,LOW,False
2014-12-12,5.3597946e-06,LOW,False
2014-12-13,5.1281895e-06,LOW,False
2014-12-14,4.933487e-06,LOW,False
2014-12-15,4.7146077e-06,LOW,False
2014-12-16,4.540022e-06,LOW,False
2014-12-17,4.580048e-06,LOW,False
2014-12-18,4.569455e-06,LOW,False
2014-12-19,4.445333e-06,LOW,False
2014-12-20,4.2359343e-06,LOW,False
2014-12-21,4.22521e-06,LOW,False
2014-12-22,4.218768e-06,LOW,False
2014-12-23,4.201423e-06,LOW,False
2014-12-24,4.2097413e-06,LOW,False
2014-12-25,4.2142724e-06,LOW,False
2014-12-26,4.2074694e-06,LOW,False
2014-12-27,4.239854e-06,LOW,False
2014-12-28,4.1507055e-06,LOW,False
2014-12-29,4.0295104e-06,LOW,False
2014-12-30,4.4178328e-06,LOW,False
2014-12-31,4.7065755e-06,LOW,False
2015-01-01,4.5933016e-06,LOW,False
2015-01-02,4.575001e-06,LOW,False
2015-01-03,4.3007935e-06,LOW,False
2015-01-04,4.1731505e-06,LOW,False
2015-01-05,4.14073e-06,LOW,False
2015-01-06,3.947874e-06,LOW,False
2015-01-07,3.860499e-06,LOW,False
2015-01-08,3.7231403e-06,LOW,False
2015-01-09,3.7539876e-06,LOW,False
2015-01-10,3.6873594e-06,LOW,False
2015-01-11,3.6830297e-06,LOW,False
2015-01-12,3.6746553e-06,LOW,False
2015-01-13,3.6112735e-06,LOW,False
2015-01-14,3.435651e-06,LOW,False
2015-01-15,3.2604028e-06,LOW,False
2015-01-16,3.1043621e-06,LOW,False
2015-01-17,3.5283256e-06,LOW,False
2015-01-18,3.9650567e-06,LOW,False
2015-01-19,3.9924603e-06,LOW,False
2015-01-20,3.953141e-06,LOW,False
2015-01-21,3.943915e-06,LOW,False
2015-01-22,3.8667336e-06,LOW,False
2015-01-23,4.0344476e-06,LOW,False
2015-01-24,3.8937765e-06,LOW,False
2015-01-25,3.8922617e-06,LOW,False
2015-01-26,3.9282772e-06,LOW,False
2015-01-27,3.998961e-06,LOW,False
2015-01-28,3.9746506e-06,LOW,False
2015-01-29,3.899741e-06,LOW,False
2015-01-30,3.9534802e-06,LOW,False
2015-01-31,3.955826e-06,LOW,False
2015-02-01,3.9311926e-06,LOW,False
2015-02-02,3.8706257e-06,LOW,False
2015-02-03,3.995507e-06,LOW,False
2015-02-04,4.1668513e-06,LOW,False
2015-02-05,4.4074764e-06,LOW,False
2015-02-06,4.5221154e-06,LOW,False
2015-02-07,4.63828e-06,LOW,False
2015-02-08,4.4829676e-06,LOW,False
2015-02-09,4.3912773e-06,LOW,False
2015-02-10,4.1527287e-06,LOW,False
2015-02-11,4.335088e-06,LOW,False
2015-02-12,4.4860426e-06,LOW,False
2015-02-13,4.281519e-06,LOW,False
2015-02-14,4.1494823e-06,LOW,False
2015-02-15,4.0782684e-06,LOW,False
2015-02-16,4.064946e-06,LOW,False
2015-02-17,4.13074e-06,LOW,False
2015-02-18,4.0619275e-06,LOW,False
2015-02-19,4.069826e-06,LOW,False
2015-02-20,4.067463e-06,LOW,False
2015-02-21,3.9798015e-06,LOW,False
2015-02-22,4.0030436e-06,LOW,False
2015-02-23,3.9598117e-06,LOW,False
2015-02-24,4.533381e-06,LOW,False
2015-02-25,5.1945403e-06,LOW,False
2015-02-26,5.522954e-06,LOW,False
2015-02-27,5.4559973e-06,LOW,False
2015-02-28,5.745948e-06,LOW,False
2015-03-01,6.087907e-06,LOW,False
2015-03-02,5.566632e-06,LOW,False
2015-03-03,5.280495e-06,LOW,False
2015-03-04,4.8364927e-06,LOW,False
2015-03-05,4.920303e-06,LOW,False
2015-03-06,4.808617e-06,LOW,False
2015-03-07,4.592776e-06,LOW,False
2015-03-08,4.4044345e-06,LOW,False
2015-03-09,4.313437e-06,LOW,False
2015-03-10,4.2523425e-06,LOW,False
2015-03-11,4.2061133e-06,LOW,False
2015-03-12,4.1494905e-06,LOW,False
2015-03-13,4.1700396e-06,LOW,False
2015-03-14,4.224767e-06,LOW,False
2015-03-15,4.2146744e-06,LOW,False
2015-03-16,3.9588076e-06,LOW,False
2015-03-17,4.225355e-06,LOW,False
2015-03-18,5.234587e-06,LOW,False
2015-03-19,5.776766e-06,LOW,False
2015-03-20,6.125493e-06,LOW,False
2015-03-21,5.961697e-06,LOW,False
2015-03-22,5.813086e-06,LOW,False
2015-03-23,5.599318e-06,LOW,False
2015-03-24,5.506162e-06,LOW,False
2015-03-25,5.65877e-06,LOW,False
2015-03-26,5.9705503e-06,LOW,False
2015-03-27,6.160826e-06,LOW,False
2015-03-28,6.2018016e-06,LOW,False
2015-03-29,6.344714e-06,LOW,False
2015-03-30,6.327191e-06,LOW,False
2015-03-31,6.448477e-06,LOW,False
2015-04-01,6.546952e-06,LOW,False
2015-04-02,7.0820997e-06,LOW,False
2015-04-03,7.654899e-06,LOW,False
2015-04-04,7.714135e-06,LOW,False
2015-04-05,7.533362e-06,LOW,False
2015-04-06,7.3894444e-06,LOW,False
2015-04-07,6.545198e-06,LOW,False
2015-04-08,6.389002e-06,LOW,False
2015-04-09,6.1294613e-06,LOW,False
2015-04-10,5.9924837e-06,LOW,False
2015-04-11,6.1129294e-06,LOW,False
2015-04-12,5.9283993e-06,LOW,False
2015-04-13,5.892354e-06,LOW,False
2015-04-14,6.02417e-06,LOW,False
2015-04-15,5.8415276e-06,LOW,False
2015-04-16,6.045643e-06,LOW,False
2015-04-17,6.3352936e-06,LOW,False
2015-04-18,6.7502338e-06,LOW,False
2015-04-19,7.79081e-06,LOW,False
2015-04-20,7.2753396e-06,LOW,False
2015-04-21,7.471765e-06,LOW,False
2015-04-22,7.1361274e-06,LOW,False
2015-04-23,7.13744e-06,LOW,False
2015-04-24,6.8498216e-06,LOW,False
2015-04-25,6.7112132e-06,LOW,False
2015-04-26,6.6405955e-06,LOW,False
2015-04-27,6.6777725e-06,LOW,False
2015-04-28,6.4702526e-06,LOW,False
2015-04-29,6.40217e-06,LOW,False
2015-04-30,6.245926e-06,LOW,False
2015-05-01,6.056723e-06,LOW,False
2015-05-02,6.103009e-06,LOW,False
2015-05-03,6.0645143e-06,LOW,False
2015-05-04,6.1393484e-06,LOW,False
2015-05-05,6.1127776e-06,LOW,False
2015-05-06,6.047765e-06,LOW,False
2015-05-07,5.9708123e-06,LOW,False
2015-05-08,5.9072077e-06,LOW,False
2015-05-09,5.950098e-06,LOW,False
2015-05-10,6.2672693e-06,LOW,False
2015-05-11,6.569969e-06,LOW,False
2015-05-12,6.870338e-06,LOW,False
2015-05-13,6.969185e-06,LOW,False
2015-05-14,6.8598756e-06,LOW,False
2015-05-15,6.8369777e-06,LOW,False
2015-05-16,6.849109e-06,LOW,False
2015-05-17,6.709383e-06,LOW,False
2015-05-18,6.7506135e-06,LOW,False
2015-05-19,6.608899e-06,LOW,False
2015-05-20,6.708142e-06,LOW,False
2015-05-21,6.8361496e-06,LOW,False
2015-05-22,7.0192978e-06,LOW,False
2015-05-23,7.158928e-06,LOW,False
2015-05-24,7.27509e-06,LOW,False
2015-05-25,7.320677e-06,LOW,False
2015-05-26,7.318457e-06,LOW,False
2015-05-27,7.25136e-06,LOW,False
2015-05-28,7.2337057e-06,LOW,False
2015-05-29,7.2740772e-06,LOW,False
2015-05-30,7.31875e-06,LOW,False
2015-05-31,7.375715e-06,LOW,False
2015-06-01,7.3447745e-06,LOW,False
2015-06-02,7.3899446e-06,LOW,False
2015-06-03,7.5465423e-06,LOW,False
2015-06-04,7.751072e-06,LOW,False
2015-06-05,7.805133e-06,LOW,False
2015-06-06,7.5196663e-06,LOW,False
2015-06-07,7.1257155e-06,LOW,False
2015-06-08,6.050038e-06,LOW,False
2015-06-09,4.241779e-06,LOW,False
2015-06-10,3.7160457e-06,LOW,False
2015-06-11,2.6475375e-06,LOW,False
2015-06-12,5.314242e-06,LOW,False
2015-06-13,3.6277386e-06,LOW,False
2015-06-14,2.609023e-06,LOW,False
2015-06-15,1.6036703e-06,LOW,False
2015-06-16,1.1015701e-06,LOW,False
2015-06-17,1.0599558e-06,LOW,False
2015-06-18,1.0225442e-06,LOW,False
2015-06-19,1.4325996e-06,LOW,False
2015-06-20,1.5684152e-06,LOW,False
2015-06-21,2.104858e-06,LOW,False
2015-06-22,4.497154e-06,LOW,False
2015-06-23,6.790989e-06,LOW,False
2015-06-24,1.4338885e-05,LOW,False
2015-06-25,2.1136273e-05,LOW,False
2015-06-26,2.1338032e-05,LOW,False
2015-06-27,4.140223e-05,LOW,False
2015-06-28,3.2006097e-05,LOW,False
2015-06-29,0.00023532221,LOW,False
2015-06-30,0.00026710032,LOW,False
2015-07-01,0.00051105936,LOW,False
2015-07-02,0.00060427125,LOW,False
2015-07-03,0.00065641815,LOW,False
2015-07-04,0.0005050746,LOW,False
2015-07-05,0.00042983636,LOW,False
2015-07-06,0.00039633256,LOW,False
2015-07-07,0.0003379032,LOW,False
2015-07-08,0.00028512973,LOW,False
2015-07-09,0.00022005301,LOW,False
2015-07-10,0.00016235528,LOW,False
2015-07-11,0.000134563,LOW,False
2015-07-12,0.00013206415,LOW,False
2015-07-13,0.00015890553,LOW,False
2015-07-14,0.0001672979,LOW,False
2015-07-15,0.0001774845,LOW,False
2015-07-16,0.00017901891,LOW,False
2015-07-17,0.00015151073,LOW,False
2015-07-18,5.937789e-05,LOW,False
2015-07-19,3.2296637e-05,LOW,False
2015-07-20,2.7358541e-05,LOW,False
2015-07-21,3.1743166e-05,LOW,False
2015-07-22,3.9223494e-05,LOW,False
2015-07-23,4.831702e-05,LOW,False
2015-07-24,6.219896e-05,LOW,False
2015-07-25,7.5907294e-05,LOW,False
2015-07-26,9.808201e-05,LOW,False
2015-07-27,0.00012837918,LOW,False
2015-07-28,0.00016926268,LOW,False
2015-07-29,0.00022111005,LOW,False
2015-07-30,0.0003168508,LOW,False
2015-07-31,0.00047296332,LOW,False
2015-08-01,0.0007834724,LOW,False
2015-08-02,0.001700469,LOW,False
2015-08-03,0.003162416,LOW,False
2015-08-04,0.00919474,LOW,False
2015-08-05,0.033640373,LOW,False
2015-08-06,0.10532463,LOW,False
2015-08-07,0.27875003,LOW,False
2015-08-08,0.44073084,MODERATE,False
2015-08-09,0.5965363,MODERATE,False
2015-08-10,0.6725154,HIGH,False
2015-08-11,0.70206344,HIGH,False
2015-08-12,0.70835716,HIGH,False
2015-08-13,0.6718143,HIGH,False
2015-08-14,0.59185785,MODERATE,False
2015-08-15,0.45637962,MODERATE,False
2015-08-16,0.26010358,LOW,False
2015-08-17,0.12901984,LOW,False
2015-08-18,0.068729706,LOW,False
2015-08-19,0.039384842,LOW,False
2015-08-20,0.021860396,LOW,False
2015-08-21,0.009152599,LOW,False
2015-08-22,0.007376135,LOW,False
2015-08-23,0.005296001,LOW,False
2015-08-24,0.003469678,LOW,False
2015-08-25,0.0021863366,LOW,False
2015-08-26,0.0017023562,LOW,False
2015-08-27,0.0014545815,LOW,False
2015-08-28,0.00118693,LOW,False
2015-08-29,0.0010716037,LOW,False
2015-08-30,0.0009870962,LOW,False
2015-08-31,0.0009373052,LOW,False
2015-09-01,0.0008961581,LOW,False
2015-09-02,0.0008566994,LOW,False
2015-09-03,0.00082377845,LOW,False
2015-09-04,0.0006775716,LOW,False
2015-09-05,0.0005961316,LOW,False
2015-09-06,0.00057919975,LOW,False
2015-09-07,0.0006169122,LOW,False
2015-09-08,0.0006041831,LOW,False
2015-09-09,0.000539237,LOW,False
2015-09-10,0.0005202038,LOW,False
2015-09-11,0.00050047063,LOW,False
2015-09-12,0.00039335617,LOW,False
2015-09-13,0.00036925296,LOW,False
2015-09-14,0.0003607353,LOW,False
2015-09-15,0.00034301094,LOW,False
2015-09-16,0.00033799149,LOW,False
2015-09-17,0.00033995826,LOW,False
2015-09-18,0.00035067604,LOW,False
2015-09-19,0.00036764666,LOW,False
2015-09-20,0.00041866276,LOW,False
2015-09-21,0.00045456935,LOW,False
2015-09-22,0.0004245524,LOW,False
2015-09-23,0.00040277233,LOW,False
2015-09-24,0.00038608955,LOW,False
2015-09-25,0.00039663742,LOW,False
2015-09-26,0.0004421704,LOW,False
2015-09-27,0.00049161055,LOW,False
2015-09-28,0.0005415141,LOW,False
2015-09-29,0.0005934731,LOW,False
2015-09-30,0.0006662008,LOW,False
2015-10-01,0.0005672032,LOW,False
2015-10-02,0.00051313045,LOW,False
2015-10-03,0.0004819471,LOW,False
2015-10-04,0.0004692003,LOW,False
2015-10-05,0.00043674326,LOW,False
2015-10-06,0.0004225798,LOW,False
2015-10-07,0.0004174926,LOW,False
2015-10-08,0.00041449643,LOW,False
2015-10-09,0.00041259255,LOW,False
2015-10-10,0.00041981335,LOW,False
2015-10-11,0.0004038144,LOW,False
2015-10-12,0.00040090657,LOW,False
2015-10-13,0.00038407673,LOW,False
2015-10-14,0.0003709617,LOW,False
2015-10-15,0.00036153232,LOW,False
2015-10-16,0.00036970325,LOW,False
2015-10-17,0.00042728262,LOW,False
2015-10-18,0.0004446562,LOW,False
2015-10-19,0.00044291667,LOW,False
2015-10-20,0.00044840193,LOW,False
2015-10-21,0.00044235928,LOW,False
2015-10-22,0.00043523064,LOW,False
2015-10-23,0.00043366745,LOW,False
2015-10-24,0.00043224337,LOW,False
2015-10-25,0.00043829574,LOW,False
2015-10-26,0.0004401984,LOW,False
2015-10-27,0.0007889114,LOW,False
2015-10-28,0.00068128505,LOW,False
2015-10-29,0.00061043527,LOW,False
2015-10-30,0.00048042616,LOW,False
2015-10-31,0.00042834418,LOW,False
2015-11-01,0.0004035887,LOW,False
2015-11-02,9.543516e-06,LOW,False
2015-11-03,2.1655174e-07,LOW,False
2015-11-04,8.946845e-08,LOW,False
2015-11-05,7.19883e-08,LOW,False
2015-11-06,5.606637e-08,LOW,False
2015-11-07,4.81788e-08,LOW,False
2015-11-08,4.67185e-08,LOW,False
2015-11-09,4.561512e-08,LOW,False
2015-11-10,4.4742656e-08,LOW,False
2015-11-11,4.3941572e-08,LOW,False
2015-11-12,4.343494e-08,LOW,False
2015-11-13,4.2909505e-08,LOW,False
2015-11-14,4.9802207e-08,LOW,False
2015-11-15,6.835941e-06,LOW,False
2015-11-16,6.7762326e-06,LOW,False
2015-11-17,6.6134075e-06,LOW,False
2015-11-18,7.0499295e-06,LOW,False
2015-11-19,6.935808e-06,LOW,False
2015-11-20,7.239378e-06,LOW,False
2015-11-21,7.0069045e-06,LOW,False
2015-11-22,6.7401666e-06,LOW,False
2015-11-23,6.4293918e-06,LOW,False
2015-11-24,5.784059e-06,LOW,False
2015-11-25,5.445134e-06,LOW,False
2015-11-26,5.8357314e-06,LOW,False
2015-11-27,5.7307507e-06,LOW,False
2015-11-28,6.109479e-06,LOW,False
2015-11-29,6.477044e-06,LOW,False
2015-11-30,6.5127647e-06,LOW,False
2015-12-01,6.543369e-06,LOW,False
2015-12-02,6.695602e-06,LOW,False
2015-12-03,6.8342333e-06,LOW,False
2015-12-04,7.2841153e-06,LOW,False
2015-12-05,7.989661e-06,LOW,False
2015-12-06,8.47363e-06,LOW,False
2015-12-07,9.288649e-06,LOW,False
2015-12-08,1.0066258e-05,LOW,False
2015-12-09,1.0901508e-05,LOW,False
2015-12-10,1.21429875e-05,LOW,False
2015-12-11,1.2223681e-05,LOW,False
2015-12-12,1.19233855e-05,LOW,False
2015-12-13,1.1132888e-05,LOW,False
2015-12-14,1.0470992e-05,LOW,False
2015-12-15,9.4593115e-06,LOW,False
2015-12-16,8.434061e-06,LOW,False
2015-12-17,7.593721e-06,LOW,False
2015-12-18,7.0725696e-06,LOW,False
2015-12-19,6.5420527e-06,LOW,False
2015-12-20,5.6739445e-06,LOW,False
2015-12-21,5.346593e-06,LOW,False
2015-12-22,4.9980626e-06,LOW,False
2015-12-23,4.7993763e-06,LOW,False
2015-12-24,4.610615e-06,LOW,False
2015-12-25,4.2235824e-06,LOW,False
2015-12-26,4.3713508e-06,LOW,False
2015-12-27,4.249067e-06,LOW,False
2015-12-28,4.1631574e-06,LOW,False
2015-12-29,4.0283885e-06,LOW,False
2015-12-30,3.9811907e-06,LOW,False
2015-12-31,4.0114896e-06,LOW,False
2016-01-01,4.0430214e-06,LOW,False
2016-01-02,4.0661944e-06,LOW,False
2016-01-03,4.1100743e-06,LOW,False
2016-01-04,4.0379505e-06,LOW,False
2016-01-05,4.0223003e-06,LOW,False
2016-01-06,3.8104029e-06,LOW,False
2016-01-07,3.894787e-06,LOW,False
2016-01-08,4.2337933e-06,LOW,False
2016-01-09,4.2923366e-06,LOW,False
2016-01-10,4.351839e-06,LOW,False
2016-01-11,4.3612117e-06,LOW,False
2016-01-12,4.350274e-06,LOW,False
2016-01-13,4.37417e-06,LOW,False
2016-01-14,4.3607333e-06,LOW,False
2016-01-15,4.3500545e-06,LOW,False
2016-01-16,4.2689694e-06,LOW,False
2016-01-17,4.120828e-06,LOW,False
2016-01-18,3.927011e-06,LOW,False
2016-01-19,4.0421924e-06,LOW,False
2016-01-20,4.074517e-06,LOW,False
2016-01-21,3.890054e-06,LOW,False
2016-01-22,3.7772222e-06,LOW,False
2016-01-23,3.7726466e-06,LOW,False
2016-01-24,3.692673e-06,LOW,False
2016-01-25,3.7390848e-06,LOW,False
2016-01-26,3.7818359e-06,LOW,False
2016-01-27,3.7538014e-06,LOW,False
2016-01-28,3.78114e-06,LOW,False
2016-01-29,3.7053055e-06,LOW,False
2016-01-30,3.5721944e-06,LOW,False
2016-01-31,3.53434e-06,LOW,False
2016-02-01,4.1591015e-06,LOW,False
2016-02-02,4.7118615e-06,LOW,False
2016-02-03,4.64527e-06,LOW,False
2016-02-04,4.7774383e-06,LOW,False
2016-02-05,4.831223e-06,LOW,False
2016-02-06,4.791908e-06,LOW,False
2016-02-07,4.878513e-06,LOW,False
2016-02-08,4.5774846e-06,LOW,False
2016-02-09,4.7541366e-06,LOW,False
2016-02-10,4.720695e-06,LOW,False
2016-02-11,4.6584105e-06,LOW,False
2016-02-12,4.4960307e-06,LOW,False
2016-02-13,4.413605e-06,LOW,False
2016-02-14,4.4294216e-06,LOW,False
2016-02-15,4.365752e-06,LOW,False
2016-02-16,4.3226282e-06,LOW,False
2016-02-17,4.2856286e-06,LOW,False
2016-02-18,4.28504e-06,LOW,False
2016-02-19,4.4341086e-06,LOW,False
2016-02-20,4.6021323e-06,LOW,False
2016-02-21,4.439897e-06,LOW,False
2016-02-22,4.2981574e-06,LOW,False
2016-02-23,4.2192187e-06,LOW,False
2016-02-24,4.335352e-06,LOW,False
2016-02-25,4.302673e-06,LOW,False
2016-02-26,4.298871e-06,LOW,False
2016-02-27,4.3328846e-06,LOW,False
2016-02-28,4.287591e-06,LOW,False
2016-02-29,4.2544275e-06,LOW,False
2016-03-01,4.3157743e-06,LOW,False
2016-03-02,4.5307356e-06,LOW,False
2016-03-03,4.786035e-06,LOW,False
2016-03-04,4.925965e-06,LOW,False
2016-03-05,5.0347558e-06,LOW,False
2016-03-06,5.221191e-06,LOW,False
2016-03-07,5.3583944e-06,LOW,False
2016-03-08,5.7658904e-06,LOW,False
2016-03-09,6.154179e-06,LOW,False
2016-03-10,6.5107088e-06,LOW,False
2016-03-11,6.7315846e-06,LOW,False
2016-03-12,6.895767e-06,LOW,False
2016-03-13,6.7951164e-06,LOW,False
2016-03-14,6.8326494e-06,LOW,False
2016-03-15,6.9125504e-06,LOW,False
2016-03-16,6.9128478e-06,LOW,False
2016-03-17,7.1780696e-06,LOW,False
2016-03-18,7.22176e-06,LOW,False
2016-03-19,7.183418e-06,LOW,False
2016-03-20,7.3173055e-06,LOW,False
2016-03-21,7.351572e-06,LOW,False
2016-03-22,7.300583e-06,LOW,False
2016-03-23,7.507772e-06,LOW,False
2016-03-24,7.537904e-06,LOW,False
2016-03-25,7.820437e-06,LOW,False
2016-03-26,7.4654686e-06,LOW,False
2016-03-27,7.285074e-06,LOW,False
2016-03-28,7.383372e-06,LOW,False
2016-03-29,7.067041e-06,LOW,False
2016-03-30,7.0423634e-06,LOW,False
2016-03-31,7.0758615e-06,LOW,False
2016-04-01,6.902084e-06,LOW,False
2016-04-02,6.7346145e-06,LOW,False
2016-04-03,6.644511e-06,LOW,False
2016-04-04,6.424519e-06,LOW,False
2016-04-05,6.391385e-06,LOW,False
2016-04-06,6.3633356e-06,LOW,False
2016-04-07,6.4473825e-06,LOW,False
2016-04-08,6.4625506e-06,LOW,False
2016-04-09,6.3058305e-06,LOW,False
2016-04-10,6.297135e-06,LOW,False
2016-04-11,6.312196e-06,LOW,False
2016-04-12,6.1895003e-06,LOW,False
2016-04-13,6.2110057e-06,LOW,False
2016-04-14,6.278971e-06,LOW,False
2016-04-15,6.382066e-06,LOW,False
2016-04-16,6.3070697e-06,LOW,False
2016-04-17,6.2993813e-06,LOW,False
2016-04-18,6.233638e-06,LOW,False
2016-04-19,6.260101e-06,LOW,False
2016-04-20,6.15789e-06,LOW,False
2016-04-21,6.150735e-06,LOW,False
2016-04-22,6.212025e-06,LOW,False
2016-04-23,6.2877552e-06,LOW,False
2016-04-24,6.7512124e-06,LOW,False
2016-04-25,6.937799e-06,LOW,False
2016-04-26,6.7050973e-06,LOW,False
2016-04-27,6.8011714e-06,LOW,False
2016-04-28,6.7972874e-06,LOW,False
2016-04-29,6.7959268e-06,LOW,False
2016-04-30,6.777978e-06,LOW,False
2016-05-01,6.7007127e-06,LOW,False
2016-05-02,6.625256e-06,LOW,False
2016-05-03,6.327131e-06,LOW,False
2016-05-04,6.2398894e-06,LOW,False
2016-05-05,6.1442565e-06,LOW,False
2016-05-06,5.997669e-06,LOW,False
2016-05-07,6.0421153e-06,LOW,False
2016-05-08,6.053864e-06,LOW,False
2016-05-09,6.025509e-06,LOW,False
2016-05-10,6.0179855e-06,LOW,False
2016-05-11,5.9968565e-06,LOW,False
2016-05-12,6.147697e-06,LOW,False
2016-05-13,6.3551906e-06,LOW,False
2016-05-14,6.4941823e-06,LOW,False
2016-05-15,6.641343e-06,LOW,False
2016-05-16,6.6518146e-06,LOW,False
2016-05-17,6.5963313e-06,LOW,False
2016-05-18,6.9404728e-06,LOW,False
2016-05-19,7.040275e-06,LOW,False
2016-05-20,7.2096695e-06,LOW,False
2016-05-21,7.1592417e-06,LOW,False
2016-05-22,7.074897e-06,LOW,False
2016-05-23,7.326529e-06,LOW,False
2016-05-24,7.025714e-06,LOW,False
2016-05-25,7.572322e-06,LOW,False
2016-05-26,7.49814e-06,LOW,False
2016-05-27,7.6020824e-06,LOW,False
2016-05-28,7.8011735e-06,LOW,False
2016-05-29,7.8529465e-06,LOW,False
2016-05-30,7.91004e-06,LOW,False
2016-05-31,7.937645e-06,LOW,False
2016-06-01,7.876896e-06,LOW,False
2016-06-02,7.677621e-06,LOW,False
2016-06-03,7.1267623e-06,LOW,False
2016-06-04,7.5035773e-06,LOW,False
2016-06-05,7.6055053e-06,LOW,False
2016-06-06,7.394562e-06,LOW,False
2016-06-07,6.9206703e-06,LOW,False
2016-06-08,5.985316e-06,LOW,False
2016-06-09,5.5966807e-06,LOW,False
2016-06-10,5.048141e-06,LOW,False
2016-06-11,4.7835065e-06,LOW,False
2016-06-12,6.1737833e-06,LOW,False
2016-06-13,6.6025054e-06,LOW,False
2016-06-14,7.042928e-06,LOW,False
2016-06-15,7.4935942e-06,LOW,False
2016-06-16,8.224518e-06,LOW,False
2016-06-17,9.185164e-06,LOW,False
2016-06-18,1.0193185e-05,LOW,False
2016-06-19,1.1631122e-05,LOW,False
2016-06-20,1.4282303e-05,LOW,False
2016-06-21,2.1947419e-05,LOW,False
2016-06-22,3.9739683e-05,LOW,False
2016-06-23,1.1429351e-05,LOW,False
2016-06-24,8.853749e-06,LOW,False
2016-06-25,8.605789e-06,LOW,False
2016-06-26,6.8859363e-06,LOW,False
2016-06-27,1.0626974e-05,LOW,False
2016-06-28,1.0371501e-05,LOW,False
2016-06-29,9.443593e-06,LOW,False
2016-06-30,8.658772e-06,LOW,False
2016-07-01,1.9844756e-05,LOW,False
2016-07-02,1.531547e-05,LOW,False
2016-07-03,1.7943947e-05,LOW,False
2016-07-04,3.624434e-05,LOW,False
2016-07-05,1.5636568e-05,LOW,False
2016-07-06,1.2318963e-05,LOW,False
2016-07-07,0.00010642308,LOW,False
2016-07-08,8.205294e-05,LOW,False
2016-07-09,0.00011236732,LOW,False
2016-07-10,0.00019124722,LOW,False
2016-07-11,0.00057525723,LOW,False
2016-07-12,0.0005193915,LOW,False
2016-07-13,0.0006471364,LOW,False
2016-07-14,0.0005831581,LOW,False
2016-07-15,0.0006481807,LOW,False
2016-07-16,0.00090964255,LOW,False
2016-07-17,0.0010270836,LOW,False
2016-07-18,0.0011783504,LOW,False
2016-07-19,0.00123799,LOW,False
2016-07-20,0.0012942225,LOW,False
2016-07-21,0.0021359732,LOW,False
2016-07-22,0.0021970733,LOW,False
2016-07-23,0.004217304,LOW,False
2016-07-24,0.005820818,LOW,False
2016-07-25,0.0051860088,LOW,False
2016-07-26,0.003042635,LOW,False
2016-07-27,0.0019834484,LOW,False
2016-07-28,0.0020918436,LOW,False
2016-07-29,0.0035561821,LOW,False
2016-07-30,0.0041223336,LOW,False
2016-07-31,0.002793067,LOW,False
2016-08-01,0.0044882847,LOW,False
2016-08-02,0.010394517,LOW,False
2016-08-03,0.03320945,LOW,False
2016-08-04,0.08603956,LOW,False
2016-08-05,0.26775855,LOW,False
2016-08-06,0.4600107,MODERATE,False
2016-08-07,0.8835628,EXTREME,True
2016-08-08,0.9909876,EXTREME,True
2016-08-09,0.99582267,EXTREME,True
2016-08-10,0.9966625,EXTREME,True
2016-08-11,0.9973475,EXTREME,True
2016-08-12,0.9972915,EXTREME,True
2016-08-13,0.9970849,EXTREME,True
2016-08-14,0.9970181,EXTREME,True
2016-08-15,0.9966685,EXTREME,True
2016-08-16,0.9939568,EXTREME,True
2016-08-17,0.98637635,EXTREME,True
2016-08-18,0.9750437,EXTREME,True
2016-08-19,0.91702455,EXTREME,True
2016-08-20,0.7332129,HIGH,True
2016-08-21,0.32474935,MODERATE,False
2016-08-22,0.078963645,LOW,False
2016-08-23,0.03170323,LOW,False
2016-08-24,0.012516464,LOW,False
2016-08-25,0.006912792,LOW,False
2016-08-26,0.0046729674,LOW,False
2016-08-27,0.0036567787,LOW,False
2016-08-28,0.0026439808,LOW,False
2016-08-29,0.0022258318,LOW,False
2016-08-30,0.0018874615,LOW,False
2016-08-31,0.0015438014,LOW,False
2016-09-01,0.0013604648,LOW,False
2016-09-02,0.0010608288,LOW,False
2016-09-03,0.0009500668,LOW,False
2016-09-04,0.00091869413,LOW,False
2016-09-05,0.0008911123,LOW,False
2016-09-06,0.0008885484,LOW,False
2016-09-07,0.00090226525,LOW,False
2016-09-08,0.0008850215,LOW,False
2016-09-09,0.0008349379,LOW,False
2016-09-10,0.0008556173,LOW,False
2016-09-11,0.00088475255,LOW,False
2016-09-12,0.00076607853,LOW,False
2016-09-13,0.0007536408,LOW,False
2016-09-14,0.0006725592,LOW,False
2016-09-15,0.00063709257,LOW,False
2016-09-16,0.00059016765,LOW,False
2016-09-17,0.00056180987,LOW,False
2016-09-18,0.0005110501,LOW,False
