date,env_interaction_score,base_risk_score,monsoon_flag,humidity_streak_days,rainfall_streak_days,variety_susceptibility,crop_age_months,infected_sett_flag,susceptibility_factor,crop_stage_factor,infection_factor,final_risk_score,risk_level,early_warning,advisory_message
2013-08-30,1,0.464275,1,9,0,0.7,6,0,1.2,1.2,1.0,0.668556,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-08-31,1,0.46172499999999994,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6648839999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-01,1,0.45913928571428575,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6611605714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-02,1,0.45653571428571427,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6574114285714284,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-03,1,0.4564035714285714,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6572211428571427,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-04,0,0.2034857142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29301942857142854,LOW,0,Low risk. Maintain standard crop management practices.
2013-09-05,0,0.2025142857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,0.2916205714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-09-06,0,0.20282857142857147,1,2,0,0.7,6,0,1.2,1.2,1.0,0.2920731428571429,LOW,0,Low risk. Maintain standard crop management practices.
2013-09-07,0,0.20323214285714283,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29265428571428564,LOW,0,Low risk. Maintain standard crop management practices.
2013-09-08,0,0.20435000000000003,1,0,0,0.7,6,0,1.2,1.2,1.0,0.294264,LOW,0,Low risk. Maintain standard crop management practices.
2013-09-09,1,0.4557214285714286,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6562388571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-10,1,0.45606071428571426,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6567274285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-11,1,0.4585464285714286,1,3,0,0.7,6,0,1.2,1.2,1.0,0.6603068571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-12,2,0.7101571428571429,1,4,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-13,2,0.7114464285714286,1,5,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-14,2,0.7149071428571429,1,6,3,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-15,2,0.7175357142857143,1,7,4,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2013-09-16,2,0.7196642857142856,1,8,5,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2013-09-17,2,0.7198964285714285,1,9,6,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2013-09-18,2,0.7194535714285715,1,10,7,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2013-09-19,2,0.7175,1,11,8,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2013-09-20,2,0.7138642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-21,2,0.7104714285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-22,2,0.7086392857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-23,2,0.7076142857142858,1,2,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-24,2,0.7060464285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-09-25,1,0.4560964285714286,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6567788571428572,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-26,1,0.45664285714285713,1,2,0,0.7,6,0,1.2,1.2,1.0,0.6575657142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-27,1,0.45814285714285713,1,3,0,0.7,6,0,1.2,1.2,1.0,0.6597257142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-28,1,0.4579142857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6593965714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-29,1,0.4562857142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6570514285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-09-30,0,0.20308214285714285,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29243828571428565,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-01,0,0.20121785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2897537142857142,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-02,0,0.19904642857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2866268571428571,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-03,0,0.19931785714285716,1,1,1,0.7,6,0,1.2,1.2,1.0,0.28701771428571426,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-04,1,0.4504892857142857,1,2,2,0.7,6,0,1.2,1.2,1.0,0.6487045714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-05,1,0.45330000000000004,1,3,3,0.7,6,0,1.2,1.2,1.0,0.652752,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-06,2,0.7056571428571429,1,4,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-10-07,2,0.7060571428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2013-10-08,1,0.4549857142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6551794285714286,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-09,1,0.4537535714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6534051428571428,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-10,1,0.4492857142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6469714285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-11,0,0.1965285714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28300114285714284,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-12,0,0.1942607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2797354285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-13,0,0.19165357142857142,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2759811428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-14,0,0.19196428571428573,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2764285714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-15,0,0.19239642857142858,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27705085714285715,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-16,0,0.19388214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2791902857142857,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-17,0,0.1976535714285714,1,1,0,0.7,6,0,1.2,1.2,1.0,0.2846211428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-18,0,0.19849285714285714,1,2,0,0.7,6,0,1.2,1.2,1.0,0.28582971428571424,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-19,0,0.19768214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2846622857142857,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-20,0,0.19830000000000003,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28555200000000003,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-21,0,0.19773571428571426,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28473942857142853,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-22,0,0.19688928571428568,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28352057142857134,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-23,0,0.19481785714285713,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2805377142857142,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-24,1,0.4411142857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6352045714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-25,1,0.43675714285714284,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6289302857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-26,1,0.43479285714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6261017142857143,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-27,1,0.4334607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6241834285714286,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2013-10-28,0,0.18236428571428573,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2626045714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-29,0,0.18323214285714282,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26385428571428565,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-30,0,0.18278928571428574,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26321657142857147,LOW,0,Low risk. Maintain standard crop management practices.
2013-10-31,0,0.18198571428571428,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26205942857142855,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-01,0,0.18112857142857142,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07824754285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-02,0,0.179425,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0775116,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-03,1,0.4284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.1850688,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-04,1,0.4294928571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18554091428571426,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-05,1,0.43000357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18576154285714283,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-06,1,0.4302464285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18586645714285716,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-07,1,0.42963571428571423,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18560262857142856,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-08,1,0.4311428571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18625371428571422,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-09,1,0.43092857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.18616114285714286,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-10,0,0.18041785714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07794051428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-11,0,0.1785857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07714902857142858,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-12,0,0.1748964285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07555525714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-13,0,0.17219642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07438885714285713,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-14,0,0.17066785714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07372851428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-15,0,0.16946785714285717,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07321011428571429,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-16,0,0.16759285714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07240011428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-17,0,0.1662,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07179839999999998,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-18,0,0.1670535714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07216714285714283,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-19,0,0.17076785714285717,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07377171428571429,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-20,0,0.17328928571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07486097142857143,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-21,0,0.171925,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0742716,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-22,0,0.1697142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07331657142857141,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-23,0,0.17136428571428575,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07402937142857142,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-24,0,0.17139285714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07404171428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-25,0,0.16938571428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07317462857142856,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-26,0,0.16996785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07342611428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-27,0,0.17212857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07435954285714284,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-28,0,0.17837857142857141,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07705954285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-29,0,0.1801214285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07781245714285713,LOW,0,Low risk. Maintain standard crop management practices.
2013-11-30,0,0.17915714285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07739588571428571,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-01,0,0.1816785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07848514285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-02,0,0.1848,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07983359999999999,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-03,0,0.18315357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07912234285714287,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-04,0,0.18116785714285716,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07826451428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-05,0,0.1811392857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07825217142857142,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-06,0,0.18315357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07912234285714287,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-07,0,0.1856035714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08018074285714284,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-08,0,0.18255714285714283,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0788646857142857,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-09,0,0.178875,0,0,0,0.7,6,0,1.2,1.2,1.0,0.077274,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-10,0,0.17556785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07584531428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-11,0,0.17286785714285716,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07467891428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-12,0,0.16834642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07272565714285713,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-13,0,0.16481785714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07120131428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-14,0,0.16232857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07012594285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-15,0,0.1630285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07042834285714283,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-16,0,0.16430357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07097914285714285,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-17,0,0.16398214285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0708402857142857,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-18,0,0.16408214285714287,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07088348571428571,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-19,0,0.16567142857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07157005714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-20,0,0.16888571428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07295862857142855,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-21,0,0.17036785714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07359891428571427,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-22,0,0.1691142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07305737142857141,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-23,0,0.16741071428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07232142857142856,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-24,0,0.171,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07387200000000001,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-25,0,0.17475714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07549508571428572,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-26,0,0.1758357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07596102857142856,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-27,0,0.17421071428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07525902857142855,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-28,0,0.17341785714285712,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07491651428571428,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-29,0,0.17394642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07514485714285714,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-30,0,0.17438214285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0753330857142857,LOW,0,Low risk. Maintain standard crop management practices.
2013-12-31,0,0.17430714285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0753006857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-01,0,0.1740142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07517417142857141,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-02,0,0.17523571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07570182857142856,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-03,0,0.17981785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07768131428571427,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-04,0,0.18379642857142858,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07940005714285714,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-05,0,0.18504285714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07993851428571427,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-06,0,0.18426785714285718,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07960371428571429,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-07,0,0.1783214285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07703485714285714,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-08,0,0.1734392857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07492577142857142,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-09,0,0.17176071428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07420062857142856,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-10,0,0.16875714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0729030857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-11,0,0.16631071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07184622857142856,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-12,0,0.16561428571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07154537142857142,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-13,0,0.16678214285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07204988571428571,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-14,0,0.17262857142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07457554285714285,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-15,0,0.1765357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07626342857142855,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-16,0,0.17441785714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07534851428571428,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-17,0,0.17250714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0745230857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-18,0,0.17094285714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07384731428571428,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-19,0,0.16927142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07312525714285713,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-20,0,0.16943214285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0731946857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-21,0,0.17038214285714287,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07360508571428571,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-22,0,0.171125,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07392599999999999,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-23,0,0.17275714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0746310857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-24,0,0.17355714285714288,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07497668571428572,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-25,0,0.17548214285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07580828571428569,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-26,0,0.18134285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07834011428571427,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-27,0,0.1833142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07919177142857141,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-28,0,0.1827,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0789264,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-29,0,0.18085357142857142,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07812874285714284,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-30,0,0.1798035714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07767514285714283,LOW,0,Low risk. Maintain standard crop management practices.
2014-01-31,0,0.17928571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07745142857142855,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-01,0,0.17939642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07749925714285712,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-02,0,0.17733214285714285,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0766074857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-03,0,0.1767892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07637297142857141,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-04,0,0.17571071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07590702857142854,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-05,0,0.17513571428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07565862857142855,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-06,0,0.17518928571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07568177142857142,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-07,0,0.1778785714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07684354285714283,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-08,0,0.18003571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07777542857142855,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-09,0,0.17870714285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0772014857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-10,0,0.17702499999999996,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07647479999999997,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-11,0,0.1779107142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07685742857142859,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-12,0,0.1790357142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07734342857142858,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-13,0,0.17895714285714287,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07730948571428571,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-14,0,0.17297857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07472674285714286,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-15,0,0.16756071428571429,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07238622857142855,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-16,0,0.1647607142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07117662857142856,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-17,0,0.1628857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07036662857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-18,0,0.16071428571428573,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06942857142857142,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-19,0,0.1608857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.06950262857142857,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-20,0,0.16256071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07022622857142856,LOW,0,Low risk. Maintain standard crop management practices.
2014-02-21,0,0.16964642857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07328725714285714,LOW,0,Low risk. Maintain standard crop management practices.
