date,year,score,RH_persist_7d,Rain_sum_7d,month
2023-09-09,2023,0.29735264,4.006666666666667,4.76999999999995,9
2017-08-24,2017,0.2949365,4.308000000000001,12.939999999999982,8
2022-08-17,2022,0.29417545,5.496666666666665,9.05999999999996,8
2006-06-02,2006,0.2937479,3.1753333333333336,117.2,6
2010-09-17,2010,0.29369387,4.169333333333333,7.659999999999986,9
2022-06-08,2022,0.2935589,3.0053333333333327,45.36999999999996,6
2017-09-03,2017,0.29345915,3.9966666666666657,29.64999999999998,9
2015-06-22,2015,0.29257408,4.160666666666667,113.23999999999998,6
2023-08-05,2023,0.2924932,4.310666666666667,2.4599999999999502,8
2009-09-09,2009,0.29184386,4.176,27.379999999999995,9
2017-08-19,2017,0.29150802,3.778000000000001,8.939999999999984,8
2023-07-21,2023,0.2904553,4.629333333333333,21.429999999999943,7
2015-08-06,2015,0.28909227,4.084,3.2899999999999787,8
2006-08-18,2006,0.28895813,6.173333333333334,6.0200000000000005,8
2015-10-14,2015,0.2888239,4.099333333333334,50.98999999999997,10
2023-09-18,2023,0.28634396,3.2133333333333325,6.739999999999951,9
2022-07-17,2022,0.28597197,3.9926666666666666,27.679999999999964,7
2008-08-18,2008,0.28449148,4.067333333333333,8.329999999999993,8
2018-07-05,2018,0.28443372,3.364666666666666,31.14999999999999,7
2009-08-11,2009,0.2842286,4.129999999999999,0.5299999999999929,8
2011-08-03,2011,0.28381437,5.376666666666667,51.54999999999998,8
2012-09-04,2012,0.28361866,5.269333333333334,53.78999999999999,9
2019-09-12,2019,0.28356296,5.651999999999999,20.779999999999973,9
2018-10-14,2018,0.2832919,2.412666666666667,8.849999999999985,10
2010-06-15,2010,0.28326353,3.814666666666667,179.33999999999995,6
2018-07-06,2018,0.28298575,3.167333333333333,32.04999999999999,7
2010-09-13,2010,0.28248882,3.8246666666666655,16.789999999999985,9
2023-07-05,2023,0.28227353,5.508666666666667,61.54999999999995,7
2016-06-18,2016,0.28137067,2.218666666666668,17.909999999999975,6
2012-08-08,2012,0.28087404,4.595333333333333,8.849999999999982,8
2019-07-26,2019,0.28082764,4.295999999999999,73.83999999999996,7
2008-09-13,2008,0.28073344,4.6,52.16999999999999,9
2006-09-03,2006,0.2806957,3.717333333333333,3.47,9
2018-08-09,2018,0.28022212,3.991333333333334,2.1899999999999857,8
2024-10-13,2024,0.27960038,4.447333333333333,124.95999999999997,10
2014-08-21,2014,0.27804366,4.433333333333334,3.359999999999979,8
2018-08-10,2018,0.2770828,4.136,2.579999999999986,8
2014-06-21,2014,0.27675256,4.510000000000001,12.079999999999975,6
2010-08-24,2010,0.2766114,4.002,32.91999999999998,8
2006-09-22,2006,0.27640337,4.935333333333334,26.000000000000004,9
2012-08-12,2012,0.2760705,4.543333333333333,8.039999999999983,8
2012-10-04,2012,0.2759357,3.855333333333333,50.23999999999998,10
2007-06-04,2007,0.2758133,2.0626666666666678,50.41,6
2022-06-24,2022,0.27523357,3.1373333333333333,76.50999999999996,6
2006-07-19,2006,0.27365184,3.733999999999998,2.21,7
2023-08-24,2023,0.27250597,3.608666666666666,2.43999999999995,8
2019-08-06,2019,0.2721941,4.522666666666667,35.559999999999974,8
2021-07-13,2021,0.2720581,3.889999999999999,83.21999999999996,7
2018-07-30,2018,0.27143887,4.105333333333333,3.6899999999999857,7
2023-09-29,2023,0.27134293,4.692666666666669,44.40999999999995,9
2022-08-08,2022,0.2692777,4.412666666666667,50.02999999999996,8
2007-06-24,2007,0.2690223,4.760000000000001,116.01999999999998,6
2021-07-14,2021,0.26874962,3.921333333333332,111.76999999999995,7
2018-06-29,2018,0.26870087,3.5293333333333337,28.30999999999999,6
2009-11-15,2009,0.26799226,1.7733333333333337,67.21999999999998,11
2024-06-15,2024,0.2679363,2.857333333333332,36.11999999999995,6
2008-09-14,2008,0.2671961,4.148666666666667,53.09,9
2021-06-17,2021,0.26657733,3.4640000000000004,78.13999999999996,6
2011-06-09,2011,0.26626801,2.8366666666666664,184.25,6
2012-08-17,2012,0.26426506,4.463333333333334,8.459999999999981,8
2022-08-07,2022,0.2640464,4.179333333333334,42.279999999999966,8
2015-06-21,2015,0.2638875,4.419333333333334,112.54999999999995,6
2012-10-05,2012,0.2632758,4.033333333333333,51.69999999999999,10
2011-08-04,2011,0.26325902,5.279333333333333,47.45999999999999,8
2021-05-18,2021,0.2630366,2.599333333333335,121.20999999999997,5
2010-09-02,2010,0.26247686,3.866000000000001,38.13999999999999,9
2024-07-18,2024,0.26233175,5.135333333333333,60.769999999999946,7
2017-08-04,2017,0.2615726,3.686000000000001,2.4899999999999824,8
2024-06-18,2024,0.26150742,2.3433333333333333,27.139999999999947,6
2019-08-21,2019,0.2610951,5.169333333333333,3.979999999999971,8
2009-08-26,2009,0.2602627,4.619999999999999,37.69999999999999,8
2012-08-14,2012,0.2601179,4.522666666666667,8.899999999999983,8
2019-07-17,2019,0.2597136,4.738000000000001,26.869999999999973,7
2012-08-07,2012,0.25953358,4.597999999999999,8.669999999999982,8
2021-06-11,2021,0.25926575,1.2986666666666666,22.74999999999996,6
2015-08-14,2015,0.25901973,4.612666666666667,3.909999999999979,8
2019-09-30,2019,0.25535515,2.4859999999999984,9.869999999999973,9
2009-05-25,2009,0.25426686,3.653333333333334,7.539999999999994,5
2023-10-01,2023,0.25346243,4.423333333333335,53.04999999999994,10
2008-08-19,2008,0.25267908,3.944666666666667,5.609999999999992,8
2010-10-22,2010,0.25181022,3.172666666666667,51.45999999999998,10
2010-08-23,2010,0.2518068,4.054666666666666,36.71999999999999,8
2014-10-06,2014,0.25171584,3.666,8.29999999999998,10
2010-07-24,2010,0.2512396,3.447999999999999,78.80999999999999,7
2021-07-07,2021,0.24995191,2.908666666666665,20.70999999999996,7
2024-08-11,2024,0.24992499,4.278666666666666,2.9999999999999467,8
2021-07-08,2021,0.24979322,3.2159999999999984,24.36999999999996,7
2023-09-28,2023,0.24925207,4.883333333333336,38.66999999999995,9
2023-07-30,2023,0.24896932,4.850666666666667,16.49999999999995,7
2024-10-17,2024,0.24700916,5.191999999999999,169.76999999999995,10
2011-11-03,2011,0.24689974,1.878,23.389999999999983,11
2016-06-25,2016,0.24653095,3.014666666666667,97.29999999999995,6
2019-10-08,2019,0.24608536,2.035333333333333,4.619999999999971,10
2006-08-19,2006,0.2454511,6.137333333333333,6.07,8
2010-09-08,2010,0.24527276,3.777333333333333,15.729999999999986,9
2007-08-09,2007,0.24511896,4.556,29.7,8
2015-09-13,2015,0.24307844,2.851333333333334,35.74999999999998,9
2021-07-06,2021,0.24289185,2.6359999999999983,15.259999999999955,7
2014-07-16,2014,0.24224906,3.495333333333334,76.03999999999998,7
2008-08-07,2008,0.24174686,3.8413333333333335,6.739999999999992,8
2009-09-29,2009,0.24159794,3.781999999999999,25.849999999999994,9
2018-08-19,2018,0.24068274,5.084666666666667,13.949999999999989,8
2011-09-20,2011,0.24051026,4.421333333333333,7.899999999999986,9
2008-09-12,2008,0.24007864,5.016666666666667,44.91999999999999,9
2016-09-25,2016,0.23962021,3.798000000000002,19.379999999999978,9
2008-08-06,2008,0.23960124,4.012,5.589999999999993,8
2022-06-14,2022,0.23941348,2.7880000000000003,97.73999999999997,6
2010-04-18,2010,0.23852713,3.584000000000001,0.7199999999999929,4
2019-09-18,2019,0.23829296,5.341333333333335,8.069999999999972,9
2024-06-01,2024,0.23807308,3.141333333333334,5.299999999999948,6
2018-08-30,2018,0.23801078,5.156000000000001,10.359999999999983,8
2011-06-30,2011,0.23793235,3.794666666666666,9.609999999999989,6
2021-07-15,2021,0.23745261,4.135999999999998,133.41999999999996,7
2023-09-10,2023,0.23645617,4.383333333333335,5.41999999999995,9
2012-08-05,2012,0.23638149,3.977333333333333,9.05999999999998,8
2006-08-17,2006,0.23562266,6.154666666666667,5.960000000000001,8
2006-08-14,2006,0.23512317,5.803999999999999,7.24,8
2016-06-28,2016,0.23493116,4.064,138.91999999999996,6
2015-08-23,2015,0.23328564,3.5046666666666675,2.839999999999979,8
2006-05-31,2006,0.23320287,2.967999999999999,102.26,5
2016-08-23,2016,0.23271604,4.877333333333333,6.439999999999978,8
2011-09-18,2011,0.23203188,4.4046666666666665,9.999999999999986,9
2018-08-24,2018,0.2317062,5.3806666666666665,11.509999999999987,8
2023-09-12,2023,0.23106995,4.227333333333333,5.63999999999995,9
2018-08-29,2018,0.23076496,5.160666666666667,11.049999999999985,8
2006-07-06,2006,0.23031127,3.5326666666666684,68.63000000000001,7
2018-08-20,2018,0.22934209,4.973999999999999,13.769999999999984,8
2016-06-27,2016,0.22889602,3.7306666666666666,121.93999999999996,6
2021-06-18,2021,0.22880192,3.4699999999999998,70.07999999999996,6
2016-06-15,2016,0.22820486,2.8466666666666667,32.87999999999998,6
2018-06-18,2018,0.22813281,3.3473333333333333,30.73999999999999,6
2020-08-07,2020,0.22812286,5.418666666666668,65.97999999999996,8
2018-08-18,2018,0.2280117,4.966666666666667,12.649999999999986,8
2008-07-17,2008,0.22736362,4.3646666666666665,7.859999999999993,7
2012-09-10,2012,0.22695848,5.251333333333333,14.269999999999982,9
2018-08-23,2018,0.22646011,5.361333333333333,12.299999999999986,8
2014-08-08,2014,0.2251837,4.85,12.21999999999998,8
2015-08-08,2015,0.22455898,4.202666666666666,3.8399999999999785,8
2014-08-09,2014,0.22165553,4.915333333333333,10.21999999999998,8
2019-09-17,2019,0.22089754,5.353333333333334,6.289999999999972,9
2019-08-26,2019,0.22076213,5.52,4.869999999999972,8
2023-06-21,2023,0.22010587,5.433333333333335,5.139999999999958,6
2014-07-31,2014,0.21976179,4.168666666666668,12.929999999999978,7
2019-10-10,2019,0.21960495,2.231333333333334,9.70999999999997,10
2022-08-18,2022,0.21959421,5.949999999999998,7.199999999999961,8
2014-07-19,2014,0.21955481,3.474,28.28999999999998,7
2019-09-22,2019,0.21916223,5.206,16.40999999999997,9
2006-08-05,2006,0.21899848,4.547999999999998,8.79,8
2016-06-02,2016,0.21846426,2.352000000000001,10.54999999999998,6
2019-08-24,2019,0.2181285,5.554,4.039999999999972,8
2016-09-14,2016,0.21755613,2.795333333333335,7.979999999999979,9
2012-08-19,2012,0.2175024,3.994666666666666,9.24999999999998,8
2007-07-26,2007,0.21720144,4.709333333333333,32.230000000000004,7
2018-08-01,2018,0.21458527,3.968666666666667,2.749999999999986,8
2018-08-25,2018,0.21453817,5.485333333333333,9.819999999999986,8
2015-08-01,2015,0.21445559,4.326666666666668,6.939999999999979,8
2014-08-17,2014,0.21431023,3.938,3.6699999999999786,8
2010-10-02,2010,0.21403557,4.042666666666667,39.70999999999999,10
2022-08-04,2022,0.21393485,3.1493333333333338,16.999999999999964,8
2022-08-09,2022,0.21280828,4.557333333333334,52.90999999999996,8
2016-09-02,2016,0.21260273,4.381333333333333,12.40999999999998,9
2010-09-18,2010,0.21169454,4.304666666666667,7.849999999999985,9
2020-08-06,2020,0.21158788,5.147333333333334,65.39999999999995,8
2015-08-15,2015,0.21131103,4.351333333333335,3.299999999999979,8
2022-09-10,2022,0.21085297,5.590666666666667,40.79999999999996,9
2012-07-03,2012,0.2106785,3.832,105.68999999999998,7
2022-08-15,2022,0.21038848,4.649333333333333,12.26999999999996,8
2024-08-28,2024,0.21013577,4.928666666666667,42.96999999999996,8
2024-06-20,2024,0.20962112,1.9960000000000004,15.209999999999948,6
2011-11-01,2011,0.2093022,1.4280000000000002,30.569999999999983,11
2021-07-05,2021,0.20915821,2.4699999999999984,10.469999999999958,7
2006-08-20,2006,0.20798956,6.106666666666667,5.84,8
2021-06-19,2021,0.20647101,3.398666666666666,59.39999999999996,6
2018-08-17,2018,0.20421275,4.924,10.919999999999986,8
2017-09-04,2017,0.20345235,3.576,24.39999999999998,9
2010-09-11,2010,0.20300505,3.995333333333333,20.129999999999985,9
2006-06-04,2006,0.20266978,3.2406666666666677,119.33,6
2020-07-08,2020,0.20262687,3.9086666666666665,67.29999999999995,7
2016-09-03,2016,0.20185128,4.191999999999999,9.65999999999998,9
2018-08-07,2018,0.20125979,3.996666666666666,2.219999999999986,8
2018-08-21,2018,0.20125341,4.934666666666666,14.959999999999985,8
2016-06-14,2016,0.20120928,2.946666666666667,39.35999999999998,6
2011-08-16,2011,0.2008137,3.795333333333333,4.9299999999999855,8
2015-09-14,2015,0.20012772,3.4606666666666674,40.23999999999998,9
